id,affectedbywaitstop,arrivaldeparturetime,directionid,predictedtime,predictionaccuracymsecs,predictionreadtime,predictionsource,routeid,routeshortname,stopid,tripid,vehicleid,horizon,error,date,Color indicator,horizon seconds
18216,FALSE,10/07/17 10:08,1,10/07/17 10:09,-27760,10/07/17 10:08,Transitime,2,2,525,278264,2930,23:59:43,0,10/07/17,0,-17
65323,FALSE,10/07/17 11:33,1,10/07/17 11:33,8405,10/07/17 11:29,Transitime,2,2,4499,278261,1508,00:03:59,0,10/07/17,0,239
18959,FALSE,10/07/17 10:09,1,10/07/17 10:10,-55505,10/07/17 10:08,Transitime,2,2,7852,278264,2930,00:00:08,-1,10/07/17,0,8
67063,FALSE,10/07/17 11:35,0,10/07/17 11:35,-29430,10/07/17 11:33,Transitime,2,2,7620,278214,1008,00:01:34,0,10/07/17,0,94
19371,FALSE,10/07/17 10:10,0,10/07/17 10:09,19885,10/07/17 10:08,Transitime,2,2,4017,278217,1508,00:01:10,0,10/07/17,0,70
69787,TRUE,10/07/17 11:40,0,10/07/17 11:38,116174,10/07/17 11:16,Transitime,2,2,4017,278214,1008,00:23:55,2,10/07/17,0,1435
20081,TRUE,10/07/17 10:11,1,10/07/17 10:25,-837762,10/07/17 10:04,Transitime,2,2,6497,278262,1008,00:06:11,-14,10/07/17,0,371
69788,TRUE,10/07/17 11:40,0,10/07/17 11:38,116174,10/07/17 11:21,Transitime,2,2,4017,278214,1008,00:19:46,2,10/07/17,0,1186
20225,FALSE,10/07/17 10:11,0,10/07/17 10:11,-363,10/07/17 10:04,Transitime,2,2,429,278217,1508,00:06:30,0,10/07/17,0,390
107677,FALSE,10/07/17 12:43,1,10/07/17 12:43,1549,10/07/17 12:19,Transitime,2,2,546,278259,2928,00:24:07,0,10/07/17,0,1447
71900,FALSE,10/07/17 11:43,1,10/07/17 11:44,-54889,10/07/17 11:38,Transitime,2,2,541,278261,1508,00:05:09,-1,10/07/17,0,309
20697,FALSE,10/07/17 10:10,1,10/07/17 10:11,-73846,10/07/17 10:04,Transitime,2,2,485,278263,2928,00:05:21,-1,10/07/17,0,321
20698,FALSE,10/07/17 10:11,1,10/07/17 10:13,-87970,10/07/17 10:08,Transitime,2,2,491,278263,2928,00:02:59,-1,10/07/17,0,179
72775,FALSE,10/07/17 11:45,0,10/07/17 11:44,46612,10/07/17 11:42,Transitime,2,2,931,278215,2928,00:02:50,1,10/07/17,0,170
24051,FALSE,10/07/17 10:15,0,10/07/17 10:16,-36143,10/07/17 10:04,Transitime,2,2,439,278217,1508,00:10:52,-1,10/07/17,0,652
24493,FALSE,10/07/17 10:17,0,10/07/17 10:18,-75579,10/07/17 10:08,Transitime,2,2,442,278217,1508,00:08:27,-1,10/07/17,0,507
25884,FALSE,10/07/17 10:20,0,10/07/17 10:20,-27545,10/07/17 10:13,Transitime,2,2,445,278217,1508,00:06:32,0,10/07/17,0,392
72777,FALSE,10/07/17 11:45,0,10/07/17 11:45,15979,10/07/17 11:42,Transitime,2,2,4488,278215,2928,00:03:06,0,10/07/17,0,186
25886,FALSE,10/07/17 10:20,0,10/07/17 10:22,-139501,10/07/17 10:08,Transitime,2,2,4482,278217,1508,00:11:20,-2,10/07/17,0,680
107680,FALSE,10/07/17 12:43,1,10/07/17 12:43,-5928,10/07/17 12:41,Transitime,2,2,4504,278259,2928,00:02:28,0,10/07/17,0,148
26041,FALSE,10/07/17 10:21,1,10/07/17 10:16,265232,10/07/17 10:13,Transitime,2,2,500,278263,2928,00:07:30,4,10/07/17,0,450
26901,FALSE,10/07/17 10:23,0,10/07/17 10:25,-116740,10/07/17 10:13,Transitime,2,2,454,278217,1508,00:09:31,-2,10/07/17,0,571
26902,FALSE,10/07/17 10:23,0,10/07/17 10:23,-19195,10/07/17 10:22,Transitime,2,2,454,278217,1508,00:00:29,0,10/07/17,0,29
78459,FALSE,10/07/17 11:51,1,10/07/17 11:38,792549,10/07/17 11:12,Transitime,2,2,506,278260,2930,00:38:46,13,10/07/17,0,2326
27215,FALSE,10/07/17 10:23,1,10/07/17 10:19,204567,10/07/17 10:13,Transitime,2,2,505,278263,2928,00:09:29,3,10/07/17,0,569
28185,FALSE,10/07/17 10:26,1,10/07/17 10:26,-18574,10/07/17 10:18,Transitime,2,2,509,278263,2928,00:07:40,0,10/07/17,0,460
28186,FALSE,10/07/17 10:24,1,10/07/17 10:25,-17655,10/07/17 10:18,Transitime,2,2,507,278263,2928,00:06:30,0,10/07/17,0,390
78460,FALSE,10/07/17 11:51,1,10/07/17 11:38,792549,10/07/17 11:16,Transitime,2,2,506,278260,2930,00:34:44,13,10/07/17,0,2084
281739,FALSE,12/07/17 11:22,0,12/07/17 11:24,-91999,12/07/17 11:11,Transitime,2,2,454,278215,1017,00:10:47,-2,12/07/17,200,647
28473,FALSE,10/07/17 10:26,1,10/07/17 10:23,205977,10/07/17 10:13,Transitime,2,2,510,278263,2928,00:13:07,3,10/07/17,0,787
28474,FALSE,10/07/17 10:26,1,10/07/17 10:28,-80714,10/07/17 10:22,Transitime,2,2,510,278263,2928,00:04:06,-1,10/07/17,0,246
81165,FALSE,10/07/17 11:58,0,10/07/17 11:58,-32323,10/07/17 11:33,Transitime,2,2,460,278214,1008,00:24:25,-1,10/07/17,0,1465
28589,FALSE,10/07/17 10:26,0,10/07/17 10:25,27978,10/07/17 10:04,Transitime,2,2,456,278217,1508,00:21:27,0,10/07/17,0,1287
29276,FALSE,10/07/17 10:26,0,10/07/17 10:27,-18986,10/07/17 10:08,Transitime,2,2,458,278217,1508,00:17:58,0,10/07/17,0,1078
29277,FALSE,10/07/17 10:28,0,10/07/17 10:29,-65314,10/07/17 10:13,Transitime,2,2,462,278217,1508,00:14:27,-1,10/07/17,0,867
83283,TRUE,10/07/17 12:01,1,10/07/17 11:57,229944,10/07/17 11:42,Transitime,2,2,6903,278259,2928,00:19:10,4,10/07/17,0,1150
29419,FALSE,10/07/17 10:28,1,10/07/17 10:25,140786,10/07/17 10:08,Transitime,2,2,512,278263,2928,00:19:17,2,10/07/17,0,1157
30065,FALSE,10/07/17 10:29,0,10/07/17 10:30,-72058,10/07/17 10:26,Transitime,2,2,464,278217,1508,00:02:18,-1,10/07/17,0,138
31212,FALSE,,1,10/07/17 10:14,0,10/07/17 10:13,Transitime,2,2,886,278262,1008,13:46:27,0,30/12/99,Err:502,-3708843213
111569,TRUE,10/07/17 12:52,0,10/07/17 12:52,-24307,10/07/17 12:23,Transitime,2,2,451,278212,2930,00:28:34,0,10/07/17,0,1714
32935,FALSE,10/07/17 10:32,0,10/07/17 10:32,4927,10/07/17 10:04,Transitime,2,2,466,278217,1508,00:27:28,0,10/07/17,0,1648
33548,FALSE,,1,10/07/17 10:16,0,10/07/17 10:13,Transitime,2,2,886,278263,1306,13:46:27,0,30/12/99,Err:502,-3708843213
86668,FALSE,10/07/17 12:05,1,10/07/17 11:53,693401,10/07/17 11:50,Transitime,2,2,889,278259,2928,00:14:51,12,10/07/17,0,891
113004,FALSE,10/07/17 12:55,1,10/07/17 12:55,-24955,10/07/17 12:41,Transitime,2,2,507,278258,1008,00:14:06,0,10/07/17,0,846
113005,FALSE,10/07/17 12:55,1,10/07/17 12:55,-21233,10/07/17 12:45,Transitime,2,2,507,278258,1008,00:09:42,0,10/07/17,0,582
33648,FALSE,10/07/17 10:33,0,10/07/17 10:31,64821,10/07/17 10:18,Transitime,2,2,468,278217,1508,00:14:40,1,10/07/17,0,880
33649,FALSE,10/07/17 10:33,0,10/07/17 10:33,-7098,10/07/17 10:04,Transitime,2,2,469,278217,1508,00:28:42,0,10/07/17,0,1722
33650,FALSE,10/07/17 10:35,0,10/07/17 10:38,-147430,10/07/17 10:35,Transitime,2,2,4486,278217,1508,00:00:24,-2,10/07/17,0,24
113006,FALSE,10/07/17 12:54,1,10/07/17 12:53,34320,10/07/17 12:41,Transitime,2,2,504,278258,1008,00:12:57,1,10/07/17,0,777
87782,FALSE,10/07/17 12:06,1,10/07/17 12:03,217202,10/07/17 11:58,Transitime,2,2,7852,278260,2930,00:07:56,4,10/07/17,0,476
89065,FALSE,10/07/17 12:09,1,10/07/17 11:58,623689,10/07/17 11:54,Transitime,2,2,478,278259,2928,00:14:25,10,10/07/17,0,865
33797,TRUE,10/07/17 10:35,0,10/07/17 10:34,57102,10/07/17 10:13,Transitime,2,2,418,278216,2930,00:21:59,1,10/07/17,0,1319
33798,TRUE,10/07/17 10:34,0,10/07/17 10:33,50588,10/07/17 10:08,Transitime,2,2,7620,278216,2930,00:25:08,1,10/07/17,0,1508
33799,FALSE,10/07/17 10:34,0,10/07/17 10:21,733689,10/07/17 10:18,Transitime,2,2,7620,278216,2930,00:15:43,12,10/07/17,0,943
33955,FALSE,10/07/17 10:36,1,10/07/17 10:37,-103482,10/07/17 10:30,Transitime,2,2,475,278262,1008,00:05:10,-2,10/07/17,0,310
33956,TRUE,10/07/17 10:33,1,10/07/17 10:29,240027,10/07/17 10:04,Transitime,2,2,887,278262,1008,00:28:39,4,10/07/17,0,1719
89066,FALSE,10/07/17 12:09,1,10/07/17 12:11,-120567,10/07/17 12:03,Transitime,2,2,478,278259,2928,00:06:13,-2,10/07/17,0,373
33973,TRUE,10/07/17 10:34,1,10/07/17 10:30,197154,10/07/17 10:04,Transitime,2,2,888,278262,1008,00:29:18,3,10/07/17,0,1758
89491,FALSE,10/07/17 12:10,0,10/07/17 12:11,-55878,10/07/17 11:50,Transitime,2,2,4488,278214,1008,00:19:33,-1,10/07/17,0,1173
90500,FALSE,10/07/17 12:12,0,10/07/17 12:14,-167365,10/07/17 11:58,Transitime,2,2,4481,278213,1508,00:13:13,-3,10/07/17,0,793
91033,TRUE,10/07/17 12:12,0,10/07/17 12:13,-29605,10/07/17 11:54,Transitime,2,2,435,278213,1508,00:17:47,0,10/07/17,0,1067
34509,FALSE,10/07/17 10:36,0,10/07/17 10:37,-44761,10/07/17 10:22,Transitime,2,2,931,278217,1508,00:13:52,-1,10/07/17,0,832
34510,FALSE,10/07/17 10:36,0,10/07/17 10:39,-171210,10/07/17 10:13,Transitime,2,2,4488,278217,1508,00:23:05,-3,10/07/17,0,1385
34511,FALSE,10/07/17 10:36,0,10/07/17 10:39,-178705,10/07/17 10:26,Transitime,2,2,4488,278217,1508,00:09:51,-3,10/07/17,0,591
34620,FALSE,10/07/17 10:36,1,10/07/17 10:36,36608,10/07/17 10:30,Transitime,2,2,528,278263,2928,00:05:49,1,10/07/17,0,349
34621,FALSE,10/07/17 10:33,1,10/07/17 10:31,114721,10/07/17 10:26,Transitime,2,2,521,278263,2928,00:06:25,2,10/07/17,0,385
34622,FALSE,10/07/17 10:33,1,10/07/17 10:32,110180,10/07/17 10:26,Transitime,2,2,523,278263,2928,00:07:12,2,10/07/17,0,432
34623,FALSE,10/07/17 10:34,1,10/07/17 10:30,212562,10/07/17 10:08,Transitime,2,2,524,278263,2928,00:25:23,4,10/07/17,0,1523
34624,FALSE,10/07/17 10:34,1,10/07/17 10:31,209856,10/07/17 10:08,Transitime,2,2,525,278263,2928,00:25:51,3,10/07/17,0,1551
34625,FALSE,10/07/17 10:35,1,10/07/17 10:33,114957,10/07/17 10:04,Transitime,2,2,7852,278263,2928,00:30:37,2,10/07/17,0,1837
34626,FALSE,10/07/17 10:35,1,10/07/17 10:32,206101,10/07/17 10:08,Transitime,2,2,7852,278263,2928,00:26:30,3,10/07/17,0,1590
34920,FALSE,,1,10/07/17 10:22,0,10/07/17 10:22,Transitime,2,2,886,278263,1306,13:37:25,0,30/12/99,Err:502,-3708843755
34923,FALSE,,0,10/07/17 10:23,0,10/07/17 10:22,Transitime,2,2,7616,278216,2930,13:37:25,0,30/12/99,Err:502,-3708843755
64161,TRUE,10/07/17 11:32,1,10/07/17 11:32,-19633,10/07/17 11:08,Transitime,2,2,890,278260,2930,00:23:38,0,10/07/17,0,1418
105637,FALSE,10/07/17 12:40,0,10/07/17 12:37,189692,10/07/17 12:15,Transitime,2,2,4488,278213,1508,00:24:57,3,10/07/17,0,1497
275080,TRUE,12/07/17 11:00,0,12/07/17 11:01,-60901,12/07/17 10:33,Transitime,2,2,4444,278215,1017,00:27:17,-1,12/07/17,200,1637
35340,FALSE,10/07/17 10:39,0,10/07/17 10:25,814573,10/07/17 10:18,Transitime,2,2,422,278216,2930,00:20:38,14,10/07/17,0,1238
35341,FALSE,10/07/17 10:39,0,10/07/17 10:39,-17926,10/07/17 10:30,Transitime,2,2,422,278216,2930,00:08:02,0,10/07/17,0,482
35342,FALSE,10/07/17 10:37,0,10/07/17 10:36,66672,10/07/17 10:35,Transitime,2,2,420,278216,2930,00:02:44,1,10/07/17,0,164
67895,FALSE,10/07/17 11:35,1,10/07/17 11:33,144276,10/07/17 11:04,Transitime,2,2,523,278261,1508,00:31:10,2,10/07/17,0,1870
67897,FALSE,10/07/17 11:36,1,10/07/17 11:36,1056,10/07/17 11:33,Transitime,2,2,524,278261,1508,00:02:19,0,10/07/17,0,139
109826,FALSE,10/07/17 12:48,1,10/07/17 12:49,-53270,10/07/17 12:28,Transitime,2,2,495,278258,1008,00:19:41,-1,10/07/17,0,1181
111969,FALSE,10/07/17 12:53,1,10/07/17 12:52,18549,10/07/17 12:28,Transitime,2,2,503,278258,1008,00:24:38,0,10/07/17,0,1478
35493,FALSE,10/07/17 10:39,1,10/07/17 10:33,377120,10/07/17 10:13,Transitime,2,2,7619,278263,2928,00:26:01,6,10/07/17,0,1561
35494,FALSE,10/07/17 10:39,1,10/07/17 10:37,141911,10/07/17 10:18,Transitime,2,2,7619,278263,2928,00:21:10,2,10/07/17,0,1270
35495,FALSE,10/07/17 10:38,1,10/07/17 10:36,138436,10/07/17 10:18,Transitime,2,2,529,278263,2928,00:20:06,2,10/07/17,0,1206
35496,FALSE,10/07/17 10:38,1,10/07/17 10:37,84663,10/07/17 10:30,Transitime,2,2,529,278263,2928,00:07:31,1,10/07/17,0,451
111970,FALSE,10/07/17 12:52,1,10/07/17 12:51,14280,10/07/17 12:45,Transitime,2,2,501,278258,1008,00:06:27,0,10/07/17,0,387
36479,FALSE,10/07/17 10:41,1,10/07/17 10:40,59995,10/07/17 10:22,Transitime,2,2,4648,278263,2928,00:18:32,1,10/07/17,0,1112
111971,FALSE,10/07/17 12:52,1,10/07/17 12:50,75040,10/07/17 12:50,Transitime,2,2,501,278258,1008,00:01:47,1,10/07/17,0,107
113007,FALSE,10/07/17 12:54,1,10/07/17 12:54,19792,10/07/17 12:45,Transitime,2,2,505,278258,1008,00:08:51,0,10/07/17,0,531
36912,TRUE,10/07/17 10:41,0,10/07/17 10:38,138134,10/07/17 10:08,Transitime,2,2,4017,278216,2930,00:32:13,2,10/07/17,0,1933
36913,FALSE,10/07/17 10:41,0,10/07/17 10:28,804972,10/07/17 10:18,Transitime,2,2,7617,278216,2930,00:23:15,13,10/07/17,0,1395
36916,FALSE,,1,10/07/17 10:26,0,10/07/17 10:22,Transitime,2,2,485,278262,1008,13:37:25,0,30/12/99,Err:502,-3708843755
36917,FALSE,,1,10/07/17 10:24,0,10/07/17 10:22,Transitime,2,2,888,278263,1306,13:37:25,0,30/12/99,Err:502,-3708843755
70789,FALSE,10/07/17 11:41,0,10/07/17 11:41,20911,10/07/17 11:38,Transitime,2,2,4027,278215,2928,00:03:47,0,10/07/17,0,227
37054,FALSE,10/07/17 10:43,1,10/07/17 10:39,227575,10/07/17 10:26,Transitime,2,2,538,278263,2928,00:16:45,4,10/07/17,0,1005
72347,FALSE,10/07/17 11:42,1,10/07/17 11:45,-122692,10/07/17 11:38,Transitime,2,2,488,278260,2930,00:04:59,-2,10/07/17,0,299
37217,FALSE,10/07/17 10:42,1,10/07/17 10:43,-28912,10/07/17 10:30,Transitime,2,2,482,278262,1008,00:11:33,0,10/07/17,0,693
114703,FALSE,,0,10/07/17 12:40,0,10/07/17 12:32,Transitime,2,2,5887,278213,1508,11:27:06,0,30/12/99,Err:502,-3708851574
37790,FALSE,10/07/17 10:44,1,10/07/17 10:40,245343,10/07/17 10:26,Transitime,2,2,541,278263,2928,00:17:30,4,10/07/17,0,1050
72776,FALSE,10/07/17 11:45,0,10/07/17 11:44,36890,10/07/17 11:38,Transitime,2,2,4488,278215,2928,00:07:19,1,10/07/17,0,439
38365,FALSE,10/07/17 10:45,1,10/07/17 10:43,92933,10/07/17 10:39,Transitime,2,2,546,278263,2928,00:05:58,2,10/07/17,0,358
75768,TRUE,10/07/17 11:47,1,10/07/17 11:55,-435667,10/07/17 11:46,Transitime,2,2,6497,278259,2928,00:01:16,-7,10/07/17,0,76
38530,FALSE,10/07/17 10:44,1,10/07/17 10:46,-66851,10/07/17 10:30,Transitime,2,2,488,278262,1008,00:13:58,-1,10/07/17,0,838
38792,FALSE,10/07/17 10:44,0,10/07/17 10:31,808510,10/07/17 10:22,Transitime,2,2,433,278216,2930,00:22:14,13,10/07/17,0,1334
114705,FALSE,,1,10/07/17 12:42,0,10/07/17 12:23,Transitime,2,2,7611,278259,2928,11:36:01,0,30/12/99,Err:502,-3708851039
80011,FALSE,10/07/17 11:55,1,10/07/17 11:41,863404,10/07/17 11:16,Transitime,2,2,510,278260,2930,00:38:37,14,10/07/17,0,2317
39530,FALSE,10/07/17 10:46,0,10/07/17 10:45,30851,10/07/17 10:35,Transitime,2,2,438,278216,2930,00:11:00,1,10/07/17,0,660
39531,FALSE,10/07/17 10:46,0,10/07/17 10:46,8505,10/07/17 10:43,Transitime,2,2,439,278216,2930,00:02:55,0,10/07/17,0,175
114720,FALSE,,1,10/07/17 12:43,0,10/07/17 12:36,Transitime,2,2,4898,278259,2928,11:23:01,0,30/12/99,Err:502,-3708851819
39831,FALSE,10/07/17 10:47,1,10/07/17 10:51,-195341,10/07/17 10:35,Transitime,2,2,6935,278262,1008,00:12:43,-3,10/07/17,0,763
39832,FALSE,10/07/17 10:47,1,10/07/17 10:48,-31041,10/07/17 10:43,Transitime,2,2,6935,278262,1008,00:04:18,-1,10/07/17,0,258
42571,FALSE,10/07/17 10:50,0,10/07/17 10:50,-27516,10/07/17 10:43,Transitime,2,2,448,278216,2930,00:06:59,0,10/07/17,0,419
42572,FALSE,10/07/17 10:50,0,10/07/17 10:51,-37165,10/07/17 10:35,Transitime,2,2,4482,278216,2930,00:15:27,-1,10/07/17,0,927
42594,FALSE,,1,10/07/17 10:34,0,10/07/17 10:22,Transitime,2,2,485,278263,1306,13:37:25,0,30/12/99,Err:502,-3708843755
42597,FALSE,,1,10/07/17 10:36,0,10/07/17 10:13,Transitime,2,2,500,278263,1306,13:46:27,0,30/12/99,Err:502,-3708843213
42598,FALSE,,1,10/07/17 10:35,0,10/07/17 10:13,Transitime,2,2,500,278262,1008,13:46:27,0,30/12/99,Err:502,-3708843213
42602,FALSE,,1,10/07/17 10:35,0,10/07/17 10:30,Transitime,2,2,482,278263,1306,13:29:01,0,30/12/99,Err:502,-3708844259
42709,FALSE,10/07/17 10:50,0,10/07/17 10:53,-174526,10/07/17 10:30,Transitime,2,2,451,278216,2930,00:19:44,-3,10/07/17,0,1184
42710,FALSE,10/07/17 10:51,0,10/07/17 10:53,-138210,10/07/17 10:30,Transitime,2,2,452,278216,2930,00:20:37,-2,10/07/17,0,1237
42711,FALSE,10/07/17 10:51,0,10/07/17 10:52,-56925,10/07/17 10:43,Transitime,2,2,452,278216,2930,00:08:03,-1,10/07/17,0,483
43281,FALSE,10/07/17 10:51,1,10/07/17 10:50,78320,10/07/17 10:43,Transitime,2,2,496,278262,1008,00:08:11,1,10/07/17,0,491
43282,FALSE,10/07/17 10:52,1,10/07/17 10:52,12579,10/07/17 10:52,Transitime,2,2,498,278262,1008,00:00:30,0,10/07/17,0,30
184262,FALSE,11/07/17 11:37,0,11/07/17 11:31,354517,11/07/17 11:14,Transitime,2,2,460,278215,2603,00:23:42,6,11/07/17,100,1422
85680,FALSE,10/07/17 12:04,0,10/07/17 12:04,9291,10/07/17 11:50,Transitime,2,2,466,278214,1008,00:13:43,0,10/07/17,0,823
43851,TRUE,10/07/17 10:53,1,10/07/17 10:55,-100047,10/07/17 10:35,Transitime,2,2,6497,278261,1508,00:18:12,-2,10/07/17,0,1092
43852,TRUE,10/07/17 10:53,1,10/07/17 10:55,-100047,10/07/17 10:39,Transitime,2,2,6497,278261,1508,00:14:03,-2,10/07/17,0,843
86776,FALSE,10/07/17 12:06,1,10/07/17 12:02,210636,10/07/17 11:46,Transitime,2,2,525,278260,2930,00:19:33,4,10/07/17,0,1173
86781,FALSE,10/07/17 12:05,1,10/07/17 12:02,152579,10/07/17 11:33,Transitime,2,2,524,278260,2930,00:31:22,3,10/07/17,0,1882
43980,FALSE,10/07/17 10:52,0,10/07/17 10:40,678381,10/07/17 10:22,Transitime,2,2,454,278216,2930,00:29:35,11,10/07/17,0,1775
43981,FALSE,10/07/17 10:53,0,10/07/17 10:55,-111811,10/07/17 10:30,Transitime,2,2,455,278216,2930,00:22:28,-2,10/07/17,0,1348
88466,FALSE,10/07/17 12:06,0,10/07/17 12:05,83632,10/07/17 11:42,Transitime,2,2,4027,278214,1008,00:24:35,1,10/07/17,0,1475
44884,FALSE,10/07/17 10:54,1,10/07/17 10:38,1011261,10/07/17 10:13,Transitime,2,2,505,278262,1008,00:41:20,17,10/07/17,0,2480
45012,FALSE,10/07/17 10:53,0,10/07/17 10:41,702354,10/07/17 10:26,Transitime,2,2,456,278216,2930,00:26:50,12,10/07/17,0,1610
45023,FALSE,,0,10/07/17 10:39,0,10/07/17 10:18,Transitime,2,2,937,278217,1508,13:41:36,0,30/12/99,Err:502,-3708843504
45024,FALSE,,1,10/07/17 10:40,0,10/07/17 10:18,Transitime,2,2,509,278262,1008,13:41:36,0,30/12/99,Err:502,-3708843504
45025,FALSE,,1,10/07/17 10:38,0,10/07/17 10:30,Transitime,2,2,488,278263,1306,13:29:01,0,30/12/99,Err:502,-3708844259
45026,FALSE,,1,10/07/17 10:39,0,10/07/17 10:13,Transitime,2,2,505,278263,1306,13:46:27,0,30/12/99,Err:502,-3708843213
45028,FALSE,,1,10/07/17 10:41,0,10/07/17 10:35,Transitime,2,2,6935,278263,1306,13:24:52,0,30/12/99,Err:502,-3708844508
178877,TRUE,11/07/17 11:29,1,11/07/17 11:27,74190,11/07/17 11:05,Transitime,2,2,6903,278260,1008,00:23:12,1,11/07/17,100,1392
108582,FALSE,10/07/17 12:44,1,10/07/17 12:44,-7509,10/07/17 12:41,Transitime,2,2,7470,278259,2928,00:03:20,0,10/07/17,0,200
110586,FALSE,,0,10/07/17 12:35,0,10/07/17 12:15,Transitime,2,2,4486,278213,1508,11:44:19,0,30/12/99,Err:502,-3708850541
65487,TRUE,10/07/17 11:34,0,10/07/17 11:31,149924,10/07/17 11:21,Transitime,2,2,413,278214,1008,00:13:17,2,10/07/17,0,797
112558,FALSE,,0,10/07/17 12:37,0,10/07/17 12:32,Transitime,2,2,931,278213,1508,11:27:06,0,30/12/99,Err:502,-3708851574
69930,FALSE,10/07/17 11:35,0,10/07/17 11:34,93679,10/07/17 11:12,Transitime,2,2,466,278215,2928,00:22:41,2,10/07/17,0,1361
69933,FALSE,10/07/17 11:39,0,10/07/17 11:35,239886,10/07/17 11:12,Transitime,2,2,469,278215,2928,00:26:34,4,10/07/17,0,1594
112562,FALSE,,1,10/07/17 12:39,0,10/07/17 12:23,Transitime,2,2,529,278259,2928,11:36:01,0,30/12/99,Err:502,-3708851039
72370,FALSE,10/07/17 11:44,1,10/07/17 11:30,836114,10/07/17 11:16,Transitime,2,2,491,278260,2930,00:27:24,14,10/07/17,0,1644
112567,FALSE,,0,10/07/17 12:38,0,10/07/17 12:15,Transitime,2,2,937,278213,1508,11:44:19,0,30/12/99,Err:502,-3708850541
112569,FALSE,,1,10/07/17 12:39,0,10/07/17 12:19,Transitime,2,2,505,278258,1008,11:40:10,0,30/12/99,Err:502,-3708850790
112584,FALSE,,0,10/07/17 12:39,0,10/07/17 12:23,Transitime,2,2,6901,278213,1508,11:36:01,0,30/12/99,Err:502,-3708851039
178879,FALSE,11/07/17 11:29,1,11/07/17 11:20,500780,11/07/17 11:18,Transitime,2,2,6903,278260,1008,00:10:39,8,11/07/17,100,639
115129,TRUE,10/07/17 12:59,0,10/07/17 12:56,149280,10/07/17 12:45,Transitime,2,2,7469,278211,2928,00:13:46,2,10/07/17,0,826
78738,TRUE,10/07/17 11:52,0,10/07/17 11:51,75139,10/07/17 11:25,Transitime,2,2,4482,278214,1008,00:26:40,1,10/07/17,0,1600
182400,TRUE,11/07/17 11:33,1,11/07/17 11:34,-44914,11/07/17 11:05,Transitime,2,2,473,278260,1008,00:27:55,-1,11/07/17,100,1675
116323,TRUE,10/07/17 13:00,0,10/07/17 12:57,174547,10/07/17 12:32,Transitime,2,2,405,278211,2928,00:28:00,3,10/07/17,0,1680
81453,TRUE,10/07/17 11:58,0,10/07/17 11:56,126410,10/07/17 11:29,Transitime,2,2,7469,278213,1508,00:29:01,2,10/07/17,0,1741
83682,FALSE,10/07/17 12:02,0,10/07/17 12:03,-49843,10/07/17 11:38,Transitime,2,2,6937,278214,1008,00:24:30,-1,10/07/17,0,1470
281995,FALSE,12/07/17 11:19,1,12/07/17 11:17,145902,12/07/17 11:02,Transitime,2,2,501,278261,2911,00:17:18,2,12/07/17,200,1038
185101,FALSE,11/07/17 11:41,1,11/07/17 11:37,197100,11/07/17 11:14,Transitime,2,2,546,278261,1017,00:26:54,3,11/07/17,100,1614
86780,FALSE,10/07/17 12:04,1,10/07/17 12:01,213885,10/07/17 11:58,Transitime,2,2,523,278260,2930,00:05:50,4,10/07/17,0,350
86782,FALSE,10/07/17 12:05,1,10/07/17 12:01,200340,10/07/17 11:54,Transitime,2,2,524,278260,2930,00:10:17,3,10/07/17,0,617
88640,TRUE,10/07/17 12:06,1,10/07/17 12:03,164929,10/07/17 11:46,Transitime,2,2,473,278259,2928,00:20:07,3,10/07/17,0,1207
187195,FALSE,11/07/17 11:43,0,11/07/17 11:40,153721,11/07/17 11:18,Transitime,2,2,468,278215,2603,00:24:45,3,11/07/17,100,1485
90329,FALSE,10/07/17 12:10,1,10/07/17 12:03,430296,10/07/17 11:42,Transitime,2,2,529,278260,2930,00:28:34,7,10/07/17,0,1714
187213,FALSE,11/07/17 11:45,0,11/07/17 11:44,80427,11/07/17 11:22,Transitime,2,2,4027,278215,2603,00:22:45,1,11/07/17,100,1365
119615,TRUE,10/07/17 13:05,0,10/07/17 13:03,115184,10/07/17 12:36,Transitime,2,2,7620,278211,2928,00:28:30,2,10/07/17,0,1710
120418,TRUE,10/07/17 13:07,0,10/07/17 13:06,43936,10/07/17 12:50,Transitime,2,2,420,278211,2928,00:16:59,1,10/07/17,0,1019
120518,FALSE,,1,10/07/17 12:52,0,10/07/17 12:23,Transitime,2,2,529,278258,1008,11:36:01,0,30/12/99,Err:502,-3708851039
121611,FALSE,10/07/17 13:08,1,10/07/17 13:07,29711,10/07/17 12:41,Transitime,2,2,7619,278258,1008,00:27:00,0,10/07/17,0,1620
91034,FALSE,10/07/17 12:12,0,10/07/17 12:12,-4119,10/07/17 12:11,Transitime,2,2,435,278213,1508,00:01:15,0,10/07/17,0,75
121612,FALSE,10/07/17 13:08,1,10/07/17 13:07,33433,10/07/17 12:45,Transitime,2,2,7619,278258,1008,00:22:37,1,10/07/17,0,1357
91440,FALSE,10/07/17 12:13,0,10/07/17 12:15,-108386,10/07/17 12:03,Transitime,2,2,438,278213,1508,00:10:46,-2,10/07/17,0,646
92604,FALSE,10/07/17 12:14,1,10/07/17 12:11,182943,10/07/17 11:46,Transitime,2,2,4504,278260,2930,00:27:39,3,10/07/17,0,1659
121613,FALSE,10/07/17 13:08,1,10/07/17 13:07,66554,10/07/17 12:50,Transitime,2,2,532,278258,1008,00:18:06,1,10/07/17,0,1086
